X_coordinate,Y_coordinate,Label
-0.752360034301117,0.6960164586444688,0
0.6146379174500214,0.13820147722918663,1
-0.18563340554800067,-0.8616660090897239,1
0.3948575462891273,-0.09291463464386229,0
0.44411119894069584,0.7327646518572584,1
0.9510430100057716,0.711606684785222,1
-0.9765718316299961,-0.2800438710432722,1
0.45998112484811604,-0.656740645477119,0
0.042073212408258565,-0.8913240233214927,0
-0.6000069502071999,-0.9629564110787721,1
0.5873954067148413,-0.5521506238792397,0
-0.3092966386061946,0.8561625869311817,0
0.40882880384706555,-0.9363221409373843,0
-0.6706116870041745,0.24295680299952704,0
0.15445717720833518,-0.5242143572509828,0
0.8684279958495875,0.22793191193179196,1
0.07126560604991661,0.17981995270914197,1
0.46024405903353927,-0.3761100090407963,0
-0.20355787556781624,-0.5803125020497557,1
-0.6276139882393277,0.8887447799678672,0
0.4791015900985751,-0.019082382764865846,0
-0.5451707440533535,-0.4912870364592141,1
-0.8839416793522488,-0.13116674888375845,1
-0.37640823601179485,0.392686977630919,0
-0.2444963214150382,-0.6407926448807304,1
-0.9506425432173375,-0.8655007370735028,1
0.3587855469971346,-0.09260631088790938,0
0.0731584222174444,0.7933425860806842,1
0.9806778947934087,-0.5662060312030521,0
0.3261564062002016,-0.4733552465256987,0
-0.9586980010685426,0.5167573076722829,0
-0.3599656983550643,-0.23307221165620406,1
0.17663422710721144,0.6620969104723808,1
0.25796368718229745,0.7453013108947906,1
-0.45291593036872846,0.5960936678251274,0
-0.6287281113880956,0.9055833139438891,0
0.3749765527756306,-0.5689846457728831,0
0.8947411809778485,0.46171161354031565,1
-0.49211671480994834,-0.573376045265036,1
0.036401427861326496,-0.9486745638909369,0
-0.5850598491177812,-0.1506290624969875,1
-0.2516600393315489,-0.07284915127037861,1
-0.4447425874105362,0.17356869291633759,0
0.7277112118464628,-0.7649362880759338,0
0.03475821430822834,-0.7358637873096934,0
0.4337193623851874,-0.2078805943854125,0
0.13084262371701794,-0.6334403275718428,0
-0.7103044813132455,-0.02388743870209087,1
-0.28877452430008876,0.8808638905056261,0
0.5306505076139305,0.4973272397010946,1
0.8074394794918669,-0.8331551291159629,0
0.10438493984481312,0.16895213791153774,1
0.923872757094458,-0.4157049464149023,0
-0.5183424401691064,-0.7994121154690044,1
-0.9671407408170516,0.8590586335843811,0
0.3398330931818201,0.5703058240462755,1
-0.43653978849210184,0.17282033237265337,0
-0.8720894677580378,-0.028744808130754196,1
0.9549902794888936,0.7530104906331816,1
-0.32368209632630873,0.923140309082997,0
-0.536596747057591,0.8986376448313629,0
0.8827554094129972,0.5984051747047834,1
0.26089587373358225,0.748575933249894,1
-0.4139594309844066,0.6978871106258364,0
0.23575338383504763,-0.973526284482201,0
-0.30553296413556086,-0.7037182781036699,1
0.9636587796365064,-0.043259385920023874,0
-0.005217269002674607,0.2789450327974472,0
-0.26283078774076496,-0.7261994566288021,1
0.644235466388491,-0.6203041761944841,0
0.02263796509291205,-0.5513659420505215,0
-0.8043110310119319,0.7243830348433666,0
0.9458389780462606,0.9216693161260003,1
0.8131109984423579,0.5480946653972776,1
-0.33370969594271616,-0.8377972200240065,1
-0.18551765717238533,-0.5355317156581145,1
-0.735024730484034,-0.8931456364263495,1
0.45118872842115754,-0.9771450827499379,0
0.5411614970055525,-0.7061067091992499,0
-0.8409558348264885,-0.8207939315227892,1
0.3440956147078289,-0.5092655802943105,0
-0.1589210666398031,0.11473758264783385,0
0.7211023476575875,0.45408852542265654,1
-0.4593441895225707,-0.7370344014177448,1
-0.8892513591576041,-0.39680273103811503,1
-0.4757637015206435,-0.0877188663990407,1
0.3665626710953609,0.3912508912777144,1
-0.4329623068356667,-0.24014608819975902,1
-0.6376980765261939,0.5770910246130374,0
-0.8863038471335194,0.3939944834499747,0
0.5573907918822067,0.5548151236975063,1
-0.48115487130929013,-0.25237372413487713,1
0.17519927039277805,-0.45435619515106596,0
-0.25829440156422256,-0.6058914396287207,1
-0.08028823248798522,-0.9107753974917718,1
0.599591769141236,-0.8460871060267345,0
0.03767029766305208,-0.3863798009096078,0
0.15508589766275094,0.9188666816668503,1
0.2911404889120077,-0.9292751284890182,0
-0.13919512098387754,0.02003370463650045,0
0.07235498940690399,0.36278502120767575,1
-0.44480780453646784,-0.7422788690673596,1
-0.2146486469058113,0.9128114455918976,0
-0.6257382164983105,0.807967909856474,0
0.0876119001546527,-0.08617715670846837,0
0.7640828204597792,-0.08279207646282827,0
0.44833527322308653,-0.20194935659379598,0
0.8080887858019155,0.3800500403824547,1
0.3992441085010334,-0.3445591968857622,0
0.5135572854737784,0.2721221108942826,1
-0.5199594532405809,-0.6789223550294872,1
0.5927829490346634,0.918333206070445,1
-0.0837223454799143,0.18196833064736984,0
0.7154452883871092,-0.08555309329228589,0
0.9037489536654724,0.15150232408974484,1
0.6415342414026299,0.8176874368254767,1
0.6310476375371377,-0.6811710731020881,0
0.2577968781234008,-0.20313148276064585,0
-0.8745740959533086,-0.1519354962203161,1
-0.4826318662211846,0.6980766168570216,0
-0.9333907469066076,0.9179654437269471,0
-0.28926230305614076,-0.2865862191949142,1
-0.9673429946325842,-0.6295353495276321,1
-0.19748099839278255,0.8585828346054278,0
-0.8007701395574573,0.890603066958159,0
0.7389770610932644,-0.09167520618489644,0
-0.34659823646347987,-0.5345117414418863,1
0.2289294129537487,-0.9338508170489888,0
-0.9687878711063436,-0.14240855500352434,1
-0.8638518520505596,-0.4961180235078142,1
-0.5576781693078323,-0.49361761255429615,1
-0.7378895375694845,-0.9759275542046915,1
-0.7690314057225038,0.23696051902549575,0
0.9485124256361006,0.9806900031217878,1
-0.18189180925387682,-0.6740911479067893,1
0.2775235147330586,-0.019389306902525716,0
0.9788195545688629,-0.8693915856964396,0
0.5664688766276262,-0.42320300533701216,0
-0.517162759846852,0.3250091430653519,0
-0.5078736300180711,0.3317182351183754,0
0.03461703440457753,-0.1518220231283014,0
0.10937561732283796,-0.4258969601607405,0
0.41314941254595783,-0.17028626133287195,0
-0.2789088790282155,0.6573138291114755,0
0.8499338239063843,-0.9079853782254061,0
-0.534746014340469,-0.30296126101487353,1
0.6299329587404947,0.9709828552865951,1
0.9379434093407035,0.8098966910998537,1
-0.40688746987194024,0.9840224868289482,0
-0.5011599178870976,-0.7881876902355356,1
0.9019052221107882,-0.5331594890638074,0
0.37953653015550093,-0.8832872820388227,0
0.46141819825495234,0.7634404246676794,1
-0.455126209068075,-0.24188620784514292,1
-0.25140763335816785,0.49757651508026624,0
-0.5243855149219223,-0.656293801904714,1
-0.10141670262452385,-0.391063185245361,1
0.6783782445173048,-0.5245163479687225,0
0.004778914978522897,0.8851671993958607,1
0.2679953954893215,0.7345788109249296,1
0.8804193787095347,0.5015297237727039,1
0.3991501204495027,0.9359311332084541,1
0.9888015792953588,-0.09635663466048072,0
-0.8582604436315833,-0.4144119371189623,1
-0.6952905886245391,-0.1650272504079764,1
-0.7374213430534879,0.208235608041764,0
-0.2343838816842918,0.79077176857642,0
0.9355893435970037,0.09376980333884433,1
-0.4503528602648068,0.1844608375236736,0
0.7935223164488197,-0.18653330832850346,0
0.1041565533839417,-0.45669446478770825,0
-0.08911170109994604,-0.19657292924080272,1
-0.503173069834058,0.011732767650616704,0
-0.37923834804037715,-0.25393027223850506,1
0.049940884508528516,0.501190045857975,1
-0.33298506841744935,0.8483175332415271,0
0.7246370936718047,-0.9026194080489429,0
-0.49271495148635447,-0.10772897468159615,1
-0.7907442225150518,-0.30304802193300584,1
0.480195051235365,0.36102896228565173,1
0.2447688571320097,0.42105680544469126,1
-0.5901526260805965,-0.31660377027053577,1
0.35248496455492573,0.7584695260626542,1
0.0873561076561904,-0.43460069810892676,0
-0.9395294839880348,0.4206736579484267,0
-0.9842317929831192,-0.25464186035800895,1
0.0610744291255636,0.8442229235343861,1
-0.8210109099341998,-0.18811535606343255,1
-0.9513736005796845,-0.31477803131681936,1
0.2444621176795898,-0.44186410354280325,0
-0.5805001006887298,-0.7685935333458127,1
0.15428048804068362,0.39054001180937203,1
0.3439142811916447,0.8977220414410148,1
-0.9945935722129946,0.29439330778807205,0
0.20078447419527912,0.17747921994057636,1
0.9255406396804848,-0.9662566532599206,0
0.3929648614029002,0.6273572994037269,1
0.01961439324316827,-0.3320702608063817,0
0.5816803264548098,-0.8055141487351507,0
-0.11592872454014946,0.03990474914167641,0
0.38791282186909504,-0.8182285359351811,0
-0.5444809969242781,-0.17939687461974874,1
0.24658934604026128,0.773921562434835,1
0.23765233648275297,-0.7330770581301311,0
0.9611602655745648,0.7435714695109858,1
0.005441522290648093,0.844695963593266,1
0.08276158751427154,0.8466121357783263,1
0.6597947372066864,0.9365728205885946,1
0.8395656215563168,-0.927932365142861,0
-0.6504559916781201,-0.22173064579762847,1
0.9042853945908416,-0.39994216104814084,0
-0.6790647122247979,0.7726093321731198,0
-0.10721116903359418,0.8157511887086522,0
-0.6795390673597135,0.322235023016199,0
-0.11947249434101637,-0.8470264619394292,1
0.3929262893050012,-0.5052024889216926,0
-0.9207689548409645,-0.8801114035008535,1
-0.8778429258664253,0.8154659149700789,0
0.479767835658202,0.7961247144274701,1
0.3451646225930427,0.05787985806176632,1
-0.3911072713052435,0.9959245026573469,0
-0.2756218821212213,-0.05870210157218092,1
-0.24350965015307646,0.9590538586709172,0
-0.6506832292099884,-0.34402399818384066,1
0.3606973320300031,-0.8735847633227387,0
0.214498748023082,-0.04470699424716784,0
-0.4320000464757978,-0.523173438151884,1
0.029025486597513472,-0.26414483892591734,0
-0.0869602174746893,-0.32504523647152017,1
0.9409873871919552,-0.733121136508792,0
-0.8063920936432516,-0.3132165424181679,1
0.1820538017409825,0.3183529437000565,1
-0.2054865056639159,0.9985559878443422,0
-0.2962140076139148,0.4428133359199049,0
0.2751653890615857,0.6261077264949213,1
0.95245132690764,0.7795873128910804,1
0.5291239487154171,0.39649695563658116,1
-0.32900366064820075,-0.7046288435865853,1
-0.8747279938803805,-0.5161965915970304,1
-0.13543703763740278,0.04399254725996493,0
0.5461671081097432,0.917481846113186,1
-0.765359039230378,-0.7859917196124169,1
0.1793894460271015,0.4907961478945859,1
0.6963007606939697,0.8716641604335771,1
0.966852484521284,-0.20039661555094823,0
-0.23932963294485377,-0.7043826466054552,1
0.3698688773671188,0.31352391688167414,1
0.7241251917024145,-0.8054840104247187,0
-0.004446184349316429,0.16216385934412614,0
-0.5168859199201632,-0.6619491877416774,1
0.7191616728392429,-0.8829301555288824,0
-0.05875819216385425,-0.7683319973982294,1
-0.08588247733726528,0.9599246526846186,0
-0.1525872930890544,0.7142498350091346,0
-0.7653688716336122,-0.45749584647627173,1
-0.192414518665331,-0.20037571998133852,1
0.34276695734030627,-0.31056374524898467,0
0.4275337368200327,0.278373798450785,1
-0.20167770949045383,-0.13647974469136148,1
0.22905539962064148,-0.8599156197107107,0
0.6448134767113807,0.3068423222272738,1
0.45268492883567046,0.07384600216478088,1
-0.7790457780165105,-0.18992877340610015,1
-0.18925283430288786,-0.3579140199135662,1
-0.9400993501905013,0.47450848519295463,0
-0.7804310838749986,0.21261626609017026,0
0.4064349929344315,0.2695726458673895,1
0.91828450395595,-0.7934036898297228,0
0.7343343182103983,-0.9416195303021735,0
0.06983370985416792,-0.19151276412148244,0
0.04836772078751639,-0.2698002458799804,0
-0.6188661701198639,-0.9617542051026204,1
0.036299627582348615,0.6855537253696846,1
-0.2535680885104117,-0.5542723639700395,1
-0.8389359930563118,-0.8293781537625933,1
-0.5572071074144556,-0.7999718781568896,1
-0.4699206032710359,-0.8677010757660906,1
-0.8687902655801487,0.7125523592455638,0
-0.6757594785823335,0.11936481164689594,0
0.5469110888980611,-0.08718086932186675,0
-0.6932622442813086,-0.6008077157597713,1
-0.13403158743763854,0.05646817835707152,0
-0.30111941590293023,0.5629592004693227,0
0.5020432977127969,0.8544236147462358,1
-0.9420949019460789,0.7913825824204068,0
-0.21486242307569792,0.7567449907599881,0
0.3815695523130591,0.9746975141479364,1
0.5185649034333362,-0.2709107480064268,0
0.002126345669504204,-0.24722168961129753,0
-0.2701763279575238,-0.4781910012378805,1
-0.008059409253060812,0.3634798901387224,0
-0.44531945738951295,0.04875962215443996,0
-0.7652394116588856,-0.6803094262916174,1
-0.9063872905756225,0.9414628855412657,0
-0.9922792969794778,-0.6428400638846874,1
0.2257335062339847,-0.8372608022933894,0
0.7637930061936646,0.43924031568457633,1
0.9327799428757868,0.015271094481529746,1
-0.3991926336830256,0.09900114559054285,0
0.8616374345959463,0.04152287448372105,1
-0.4655859362753627,0.7547975783482392,0
-0.25616250297507737,-0.9972333000020017,1
-0.5046299550153681,-0.3635329816458752,1
0.7175549364638043,-0.08299366586710999,0
-0.11082542437739851,-0.32779546720022523,1
0.7613562460941592,0.8900535538807828,1
0.9837806583092588,-0.2465174660780265,0
0.9322948912543427,0.5837591392618027,1
0.3513782952885336,-0.5102210411598012,0
-0.5670854781115804,-0.6679043509575087,1
0.8455132204507307,-0.4118466752336678,0
-0.09381150910224312,-0.012084332025553035,1
0.5563431909005083,0.6884699231060483,1
-0.7218545977027744,-0.1461912795778526,1
0.6857097756709143,0.6360666115116769,1
-0.7951724830951672,-0.687233302264074,1
-0.39160261680118436,-0.8492818618333193,1
-0.15067399431881423,-0.7847645897008362,1
0.13643518733969007,-0.5068861203776878,0
0.1928661306992454,-0.7649487141927247,0
0.9517677368370667,0.8651224077146809,1
-0.2164061228706684,-0.5156428117478291,1
-0.49920357429285445,-0.033212929595215934,1
-0.9200143961985661,0.27941021215025397,0
-0.18339418332051038,-0.24518685482222535,1
0.6187299429783968,0.41807092036658,1
0.908667630785384,-0.29612751900861856,0
0.795085529298811,0.5399343725001777,1
-0.2851506968105739,0.24333087290651556,0
-0.42286008469660885,0.7487998341496847,0
-0.7751453655753775,-0.5751312774119179,1
-0.6339334158401577,-0.1939479951914227,1
0.49046592006425827,0.05381489810436069,1
-0.024647352923584886,-0.9989080702060087,1
-0.14919654928989057,-0.8728924503276831,1
-0.5834934957570324,0.8647878779209888,0
-0.5692035913135236,0.716675277268525,0
0.6057867431226684,-0.6817075261155143,0
0.21142391454055764,-0.7686762561899734,0
0.45577631673902297,0.27492455474441324,1
0.6238771233820386,-0.04123090122162387,0
0.8297261756667658,-0.9013021064231206,0
-0.4142228699459707,0.43010519493033406,0
-0.16378157650399827,-0.6540972914576872,1
-0.7855785091429079,0.6346782229232428,0
-0.053714043068711526,0.7645673438382148,0
0.4665782686334521,-0.18054758873851284,0
-0.2529779716886327,0.03127669330250349,0
0.7781199063794573,0.47455715942833576,1
-0.9896940714619535,0.3883157027382511,0
0.8390148138116413,0.42091151900898316,1
-0.6459884368650082,-0.0329637451450826,1
-0.7193679641531612,-0.28200944332073585,1
0.8742340838810354,0.8466106151174166,1
-0.4343262956478342,-0.3207379116676017,1
0.20042573626258786,0.92639459052076,1
-0.7043973318692192,-0.4861667126266618,1
0.7471136545815429,-0.016215536583310985,0
0.7979221844540634,-0.6289642049536475,0
0.0653371749427214,-0.34746073470125527,0
-0.3669148802150479,-0.10624607210760173,1
-0.13384510179746312,-0.28530624064409116,1
0.8299415406312372,0.46348837086578554,1
0.45509398266305934,-0.42017310081608916,0
0.15541884863368072,0.5583588666036681,1
0.5911807370864262,-0.3109390784913755,0
0.5417455131372957,0.47178779361546597,1
-0.7169870287561995,0.7318909371329545,0
-0.11735705963917842,-0.02717910222266906,1
-0.10326164220400535,0.13569200295501505,0
0.2423384947341094,-0.003640868474113157,0
0.7335770865181912,0.2554695123905688,1
-0.1971441013889601,-0.16661648618257807,1
0.6216772302579028,-0.3036161145069598,0
-0.5770904084351729,-0.8812336239884215,1
0.7520536958411483,0.8370929023806999,1
-0.759759635673048,-0.3310525170077703,1
-0.6492558609695123,-0.7682030623482405,1
0.7997334860000604,-0.8862454817092891,0
0.9609713269380136,-0.8070982786052316,0
0.7269412983871715,0.1330122139783254,1
-0.26416502436425326,-0.31531524674968425,1
0.5147282864754175,-0.3708534099914256,0
0.3146378332342836,0.03465216703216023,1
-0.030068709683858996,0.8023243412983232,0
0.10929011724051918,0.6537232060973899,1
0.4511470682029788,-0.9228855078820033,0
0.5462201050108384,-0.5662594998179187,0
0.806299293703143,-0.914151618782336,0
-0.33385593105136246,-0.800534105530492,1
-0.0488217658303125,0.6400448717395035,0
-0.4036252806738718,-0.6981302053779168,1
-0.3394659286062016,0.6277602838412719,0
-0.7192320844013063,-0.5452751018449964,1
-0.8622960710132521,0.41142008797921537,0
-0.20953351292732636,-0.37832004571336797,1
0.4372527806823039,-0.32804491531948954,0
0.45554254642883607,0.630398790628627,1
-0.5646743130845231,0.9476373936919666,0
-0.6752841041746664,-0.4183181866865149,1
-0.6404094183329168,-0.3089886872873311,1
-0.039878224358488756,0.044351738004238195,0
0.707212084592544,0.7788958176317331,1
-0.5597922784381872,0.2457880643715049,0
-0.7770078854025688,-0.08206027963586338,1
-0.35533292390676374,-0.3669985090927872,1
-0.03483151657579797,0.4596552710585351,0
-0.861634682415221,0.7583466753748089,0
0.46962754926112216,-0.6470012222218797,0
0.8783218181747408,0.012624448046777204,1
0.9996171562339307,-0.6054810513985247,0
0.06981639676640272,-0.41950391488014316,0
-0.3916528852215069,0.18213076166798037,0
0.8434381337416665,0.61052771115835,1
0.44788279700265177,0.11834756420340442,1
0.8445970073348954,-0.015277186618231742,0
0.7476643566694363,0.6679632877532635,1
-0.5723293063968269,0.5424509259318204,0
-0.9756576861134825,-0.35434092490382496,1
-0.5408651106161004,0.013725916974626884,0
0.47370632336157104,-0.8046472651045518,0
0.029844403873536818,0.8768240433887713,1
-0.542706898034109,0.35428228822284824,0
0.18576054156231514,-0.9798726086878133,0
-0.04834760828555451,0.4175407818820973,0
-0.9120491359518188,0.7590429660474602,0
0.04016283327134618,-0.9386779033485642,0
-0.5511727761583196,0.907351392854626,0
0.16463946610411062,-0.7850548644623909,0
-0.424910995438877,-0.08659274827903163,1
-0.9580998614645391,-0.17676897277248238,1
-0.021082729130603717,-0.5126442494375356,1
0.17727800058397314,0.5064802391843537,1
-0.528331551788729,0.24099980055997539,0
0.2792444859274832,0.897080602257682,1
0.5565523345928876,0.696690539580012,1
-0.019160183127449715,-0.6293028260412343,1
0.99163058591927,-0.7412884779226008,0
-0.05708536129146924,-0.8638138015157868,1
0.887701714701639,0.9298498816968792,1
0.43877812400794713,-0.30001431273966217,0
-0.49123519776475133,-0.4693933509259052,1
-0.7454119491598505,0.05161790615344586,0
-0.716365448597045,-0.36653866689308745,1
0.2534129519182098,0.45508721918149964,1
-0.9514545907558776,-0.13976803124652015,1
0.30424918968427805,0.7064919523170257,1
-0.04935043557583518,0.9384117434353705,0
-0.46873490491710545,-0.9729825867465622,1
-0.03249427059652765,-0.48777240995996407,1
0.6474353440463387,-0.5344546556377758,0
-0.3787415634173874,0.5824548620382246,0
0.43028650405072,0.11610247331452506,1
0.409896123845519,-0.162726272859947,0
-0.9893799047706644,-0.9772897429756149,1
0.022443575147373274,-0.8334180405620015,0
-0.8978490396614864,0.9310332782749466,0
0.7180052793161171,-0.695945545580861,0
-0.998671562819591,0.8833355907795128,0
-0.44334940335977135,-0.628204794289005,1
0.38301621566307054,-0.7821925223173476,0
-0.4707008039943994,0.950189360424093,0
0.27892554894802046,0.04135558296510711,1
-0.20416277033012453,0.549001909768404,0
-0.7180850469526125,0.9346756040739643,0
0.7222460161315734,0.23531396513848657,1
-0.9141876191948837,0.4017112988954754,0
0.8265686817709617,0.04915413495725196,1
-0.29155035634547444,-0.7594453100410608,1
0.5098022082751366,0.7700437024236124,1
-0.7994965118483028,0.5179691095046839,0
-0.965879027481805,0.9341098361544391,0
0.23011604127019236,0.1048781179832663,1
-0.4081003328221444,0.8585833431395669,0
-0.46818874532641797,0.6562932264333898,0
0.970217358674264,0.5667932910296116,1
0.03797984077286354,-0.8678514722966562,0
-0.055172421657853965,-0.12348810605659288,1
-0.5944079176260095,-0.15282472657139112,1
-0.2844842318393226,-0.6726314776967031,1
-0.11725171333502771,-0.4744000873510219,1
0.044124841364528766,-0.9296798805676116,0
0.8124628395745683,0.6327286110397121,1
0.10516266502100913,0.7036171655144863,1
0.9247901476216009,-0.7789554118946789,0
0.2616636168196076,0.9959880018713172,1
0.9757783386670522,0.2066459845814892,1
-0.7439582590983667,0.16638566198105642,0
-0.9958707288511566,-0.6021773306662808,1
0.9122463191199199,-0.33911885479431225,0
0.2767802115538971,-0.4382810107355146,0
0.8956437742231791,0.45711745989897357,1
-0.3406976848371748,0.5835228423607417,0
-0.7836689510473247,-0.21536211986908116,1
-0.5575637445368153,0.3674528945520925,0
-0.7951074364561392,-0.20594833543465185,1
-0.4467005395816208,0.012685838647608305,0
-0.30020463899224215,0.41282115533402197,0
-0.9508459513860679,0.267973842611815,0
-0.53885742061236,-0.46258194248630136,1
0.6005112071670471,0.9111367879608416,1
-0.3668995799458268,0.6536105407381514,0
-0.7920183240575338,0.26796330601476637,0
0.5020645990698376,-0.6880441439310869,0
-0.1479952246608789,0.7854143284979631,0
-0.7928430731032556,-0.9638072835970497,1
0.18117075809586747,-0.12893691893813308,0
0.5973784977678054,0.8469110764082133,1
-0.4016927109123678,-0.22319176566178944,1
-0.02745582734137031,0.17630292087059862,0
0.9677076593632334,0.394660501660103,1
-0.22090298530886243,-0.4724646270990758,1
0.8892514368442481,-0.7289031337829872,0
0.4405317050095161,0.8507900505848813,1
0.32933117306887727,-0.1538911196677577,0
-0.602018120149032,-0.2650493554961455,1
0.41374361884024413,0.29906844835059365,1
0.8559523331967158,0.7337218273187498,1
0.6323015045327367,0.8229017507015246,1
-0.4473256945259012,-0.260952919720701,1
-0.2402121924279652,0.12090117741956052,0
0.336436459085542,-0.42656663391921135,0
-0.9610750653813993,-0.2015552326841814,1
-0.382944080891199,0.8843694380360958,0
0.7765300810880871,0.7206213566868391,1
0.30599952189048607,-0.3114216706021222,0
0.09769853479860946,0.6304500814327454,1
-0.8027792625543779,0.6021497605106094,0
-0.9176404173437567,0.6328420624287114,0
0.615127608319747,-0.8979853823424884,0
0.2543214229237165,0.004906148625794415,1
-0.6603609936565706,-0.7032421246452487,1
0.5465182521340464,0.13538549767368813,1
0.9659982698330649,0.9644955545766882,1
0.9853339869285327,-0.7627689632684682,0
0.8765122739279245,-0.5108607819588744,0
-0.08357548048277597,0.5148131116434518,0
-0.592758135845536,0.13262321110865982,0
-0.6283665035480086,-0.7905277866374134,1
-0.7668827751408029,-0.2847219303035624,1
-0.990690326325633,-0.15029215759662096,1
0.3283942101622981,-0.19662362999202254,0
-0.8284107989603298,-0.8746222759527189,1
-0.4437669744702766,-0.6613746189127985,1
0.9301899464359389,-0.69753955005183,0
0.6109248748099931,0.17221588348228956,1
0.13857383996858874,0.024161431847569137,1
0.9435261522279021,-0.27231044981672436,0
0.5758315019077525,0.11058821493391924,1
-0.20873266474854768,0.9109318666115618,0
0.19663193872937423,-0.7621661157079729,0
-0.1649215980062868,0.5631634553632152,0
0.38749404647842756,0.8326806596731484,1
-0.48124523171695954,0.5163874327076476,0
-0.08024958521095815,0.14721949393363087,0
0.910093362012566,0.9585726399783547,1
0.7231819278511271,-0.2818058245394075,0
0.7754016714546397,0.277218355282826,1
-0.1400064390585738,-0.9285146349990325,1
0.5402562483831643,0.004211161448226086,1
0.5723769989301215,0.49604559868653975,1
0.5871347360967039,-0.3986976826064663,0
0.6015971981352619,0.09769265693233464,1
-0.053347599101713605,0.35025182764151386,0
-0.9572826341233034,-0.7953663682248115,1
-0.41564526966495596,0.9659802199156793,0
-0.72050844227009,-0.33880739848157937,1
-0.8978938706161528,-0.33746223941454745,1
-0.35934742697833677,0.8936143418890443,0
0.6903081739914407,-0.23447156151445703,0
-0.9504618839215027,0.6620622279907564,0
0.3210723542890803,-0.6952710326973806,0
0.9921425420203744,-0.7995331251517539,0
0.7342290831873257,-0.41146767174062204,0
-0.12929306734968593,0.5909130535526292,0
0.35501671198802054,0.8757287488880783,1
0.24228065092076645,-0.8043796770418945,0
0.7687207264839007,0.5383110499771822,1
0.42374090178664403,-0.8925329052925293,0
-0.20755451067651198,-0.6651283610809215,1
0.643807816815738,0.40105724563572553,1
0.7661551946382705,0.9331502138483279,1
0.5494952283849972,0.9884661664415242,1
0.22953977228859768,-0.9257407922171044,0
-0.9714969696994082,-0.3157922495924226,1
0.6469434381350743,0.732269412649462,1
0.9216250576453557,-0.8697570629023632,0
-0.9108577780246718,0.8265671927340674,0
-0.38990660327427684,0.1159748012192654,0
0.9648897660014197,-0.1991029305281533,0
0.33174279661967976,-0.19824087273602942,0
0.5363893289255595,0.05542945114573161,1
